cell_name,celltype
BT749-P8-C12,OPC
BT749-P8-D01,OPC
BT749-P8-D02,OPC
BT749-P8-D03,OPC
BT749-P8-D07,OPC
BT749-P8-D08,OPC
BT749-P8-D11,OPC
BT749-P8-D12,NPC
BT749-P8-E02,OPC
BT749-P8-E03,OPC
BT749-P8-E04,OPC
BT749-P8-E05,OPC
BT749-P8-E06,NPC
BT749-P8-E07,OPC
BT749-P8-E08,OPC
BT749-P8-E09,OPC
BT749-P8-E10,OPC
BT749-P8-E11,OPC
BT749-P8-E12,OPC
BT749-P8-F02,OPC
BT749-P8-F03,OPC
BT749-P8-F04,MES
BT749-P8-F05,OPC
BT749-P8-F06,OPC
BT749-P8-F08,OPC
BT749-P8-F09,OPC
BT749-P8-F10,OPC
BT749-P8-F11,OPC
BT749-P8-G02,OPC
BT749-P8-G03,OPC
BT749-P8-G04,OPC
BT749-P8-G05,OPC
BT749-P8-G07,OPC
BT749-P8-G08,OPC
BT749-P8-G09,OPC
BT749-P8-G10,OPC
BT749-P8-G11,OPC
BT749-P8-G12,OPC
BT749-P8-H01,OPC
BT749-P8-H02,OPC
BT749-P8-H04,OPC
BT749-P8-H05,OPC
BT749-P8-H06,OPC
BT749-P8-H07,OPC
BT749-P8-H08,OPC
BT749-P8-H09,OPC
BT749-P8-H10,OPC
BT749-P8-H11,OPC
BT749-P9-A01,OPC
BT749-P9-A03,OPC
BT749-P9-A05,OPC
BT749-P9-A08,OPC
BT749-P9-A10,OPC
BT749-P9-B01,OPC
BT749-P9-B02,OPC
BT749-P9-B03,OPC
BT749-P9-B04,OPC
BT749-P9-B05,OPC
BT749-P9-B07,OPC
BT749-P9-B11,OPC
BT749-P9-B12,OPC
BT749-P9-C01,NPC
BT749-P9-C02,OPC
BT749-P9-C03,OPC
BT749-P9-C04,OPC
BT749-P9-C05,OPC
BT749-P9-C06,OPC
BT749-P9-C07,OPC
BT749-P9-C08,OPC
BT749-P9-C09,OPC
BT749-P9-C11,OPC
BT749-P9-C12,OPC
BT749-P9-D01,OPC
BT749-P9-D03,OPC
BT749-P9-D04,OPC
BT749-P9-D05,OPC
BT749-P9-D07,OPC
BT749-P9-D08,OPC
BT749-P9-D09,OPC
BT749-P9-D10,OPC
BT749-P9-D11,OPC
BT749-P9-D12,OPC
BT749-P9-E01,OPC
BT749-P9-E02,OPC
BT749-P9-E04,OPC
BT749-P9-E06,OPC
BT749-P9-E07,OPC
BT749-P9-E09,OPC
BT749-P9-E10,OPC
BT749-P9-F01,OPC
BT749-P9-F03,OPC
BT749-P9-F04,OPC
BT749-P9-F05,OPC
BT749-P9-F06,OPC
BT749-P9-F07,OPC
BT749-P9-F08,OPC
BT749-P9-F09,OPC
BT749-P9-F11,OPC
BT749-P9-G01,OPC
BT749-P9-G03,NPC
BT749-P9-G05,OPC
BT749-P9-G06,OPC
BT749-P9-G07,OPC
BT749-P9-G08,OPC
BT749-P9-G09,OPC
BT749-P9-G10,OPC
BT749-P9-G11,OPC
BT749-P9-G12,OPC
BT749-P9-H02,OPC
BT749-P9-H03,OPC
BT749-P9-H04,OPC
BT749-P9-H06,OPC
BT749-P9-H07,OPC
BT749-P9-H08,OPC
BT749-P9-H09,OPC
BT749-P9-H10,OPC
BT749-P9-H11,OPC
BT771-P10-A02,MES
BT771-P10-A06,MES
BT771-P10-A08,OPC
BT771-P10-A11,OPC
BT771-P10-A12,AC
BT771-P10-B01,MES
BT771-P10-B03,MES
BT771-P10-B04,AC
BT771-P10-B06,MES
BT771-P10-B07,MES
BT771-P10-B08,OPC
BT771-P10-B10,MES
BT771-P10-B12,MES
BT771-P10-C04,NPC
BT771-P10-C05,MES
BT771-P10-C06,NPC
BT771-P10-C09,MES
BT771-P10-C12,MES
BT771-P10-D02,MES
BT771-P10-D04,MES
BT771-P10-D07,AC
BT771-P10-D08,NPC
BT771-P10-D09,MES
BT771-P10-D12,OPC
BT771-P10-E03,NPC
BT771-P10-E04,MES
BT771-P10-E05,OPC
BT771-P10-E06,MES
BT771-P10-E09,MES
BT771-P10-E11,OPC
BT771-P10-E12,MES
BT771-P10-F08,MES
BT771-P10-F09,OPC
BT771-P10-G05,MES
BT771-P10-G07,MES
BT771-P10-G08,MES
BT771-P10-G09,OPC
BT771-P10-G10,AC
BT771-P10-G12,MES
BT771-P10-H02,NPC
BT771-P10-H03,NPC
BT771-P10-H05,MES
BT771-P10-H09,AC
BT771-P10-H10,MES
BT771-P10-H11,MES
BT771-P6-A01,NPC
BT771-P6-A02,NPC
BT771-P6-A03,OPC
BT771-P6-A04,MES
BT771-P6-A05,AC
BT771-P6-A06,OPC
BT771-P6-A08,MES
BT771-P6-A09,AC
BT771-P6-A10,MES
BT771-P6-A11,NPC
BT771-P6-A12,MES
BT771-P6-B01,NPC
BT771-P6-B02,MES
BT771-P6-B03,OPC
BT771-P6-B04,AC
BT771-P6-B05,OPC
BT771-P6-B06,MES
BT771-P6-B07,OPC
BT771-P6-B09,MES
BT771-P6-B10,OPC
BT771-P6-B11,MES
BT771-P6-B12,AC
BT771-P6-C02,AC
BT771-P6-C04,OPC
BT771-P6-C05,NPC
BT771-P6-C06,MES
BT771-P6-C07,NPC
BT771-P6-C11,MES
BT771-P6-D01,AC
BT771-P6-D03,MES
BT771-P6-D05,AC
BT771-P6-D06,MES
BT771-P6-D09,MES
BT771-P6-D11,MES
BT771-P6-D12,MES
BT771-P6-E02,NPC
BT771-P6-E04,MES
BT771-P6-E05,OPC
BT771-P6-E06,MES
BT771-P6-E07,AC
BT771-P6-E09,MES
BT771-P6-E10,AC
BT771-P6-E11,MES
BT771-P6-F01,NPC
BT771-P6-F02,OPC
BT771-P6-F03,OPC
BT771-P6-F04,OPC
BT771-P6-F05,MES
BT771-P6-F06,MES
BT771-P6-F07,MES
BT771-P6-F08,NPC
BT771-P6-F09,NPC
BT771-P6-F10,AC
BT771-P6-F11,AC
BT771-P6-G03,AC
BT771-P6-G05,MES
BT771-P6-G07,AC
BT771-P6-G09,MES
BT771-P6-G10,AC
BT771-P6-G11,MES
BT771-P6-G12,OPC
BT771-P6-H01,AC
BT771-P6-H02,MES
BT771-P6-H03,AC
BT771-P6-H04,OPC
BT771-P6-H07,MES
BT771-P6-H11,AC
BT771-P7-A01,AC
BT771-P7-A05,NPC
BT771-P7-A07,MES
BT771-P7-A08,MES
BT771-P7-A09,AC
BT771-P7-A10,NPC
BT771-P7-A11,MES
BT771-P7-A12,NPC
BT771-P7-B01,OPC
BT771-P7-B03,MES
BT771-P7-B04,MES
BT771-P7-B05,MES
BT771-P7-B06,AC
BT771-P7-B07,NPC
BT771-P7-B08,MES
BT771-P7-B09,AC
BT771-P7-B10,MES
BT771-P7-B11,AC
BT771-P7-C02,MES
BT771-P7-C03,OPC
BT771-P7-C04,MES
BT771-P7-C05,AC
BT771-P7-C06,NPC
BT771-P7-C07,MES
BT771-P7-C11,MES
BT771-P7-C12,NPC
BT771-P7-D01,AC
BT771-P7-D02,AC
BT771-P7-D03,AC
BT771-P7-D04,AC
BT771-P7-D05,AC
BT771-P7-D06,MES
BT771-P7-D07,AC
BT771-P7-D08,AC
BT771-P7-D09,AC
BT771-P7-D10,AC
BT771-P7-D11,OPC
BT771-P7-D12,MES
BT771-P7-E01,OPC
BT771-P7-E02,MES
BT771-P7-E03,MES
BT771-P7-E04,NPC
BT771-P7-E05,OPC
BT771-P7-E08,OPC
BT771-P7-E09,MES
BT771-P7-E12,MES
BT771-P7-F01,AC
BT771-P7-F03,AC
BT771-P7-F04,AC
BT771-P7-F05,MES
BT771-P7-F06,MES
BT771-P7-F07,MES
BT771-P7-F09,MES
BT771-P7-F10,AC
BT771-P7-F12,AC
BT771-P7-G01,MES
BT771-P7-G02,MES
BT771-P7-G04,AC
BT771-P7-G05,NPC
BT771-P7-G06,OPC
BT771-P7-G07,MES
BT771-P7-G08,MES
BT771-P7-G09,MES
BT771-P7-G11,MES
BT771-P7-G12,MES
BT771-P7-H01,OPC
BT771-P7-H02,MES
BT771-P7-H03,MES
BT771-P7-H05,NPC
BT771-P7-H07,OPC
BT771-P7-H08,NPC
BT771-P7-H09,MES
BT771-P7-H10,AC
BT771-P7-H11,AC
BT771-P7-H12,MES
BT771-P8-A02,OPC
BT771-P8-A03,MES
BT771-P8-A05,OPC
BT771-P8-A06,OPC
BT771-P8-A07,MES
BT771-P8-A08,AC
BT771-P8-A09,AC
BT771-P8-A12,MES
BT771-P8-B02,OPC
BT771-P8-B04,OPC
BT771-P8-B05,MES
BT771-P8-B06,MES
BT771-P8-B07,MES
BT771-P8-B08,MES
BT771-P8-B09,AC
BT771-P8-B10,MES
BT771-P8-B12,MES
BT771-P8-C04,MES
BT771-P8-C06,OPC
BT771-P8-C08,NPC
BT771-P8-C09,NPC
BT771-P8-D04,AC
BT771-P8-D05,MES
BT771-P8-D08,MES
BT771-P8-D09,MES
BT771-P8-D10,MES
BT771-P8-D11,MES
BT771-P8-D12,AC
BT771-P8-E02,MES
BT771-P8-E05,NPC
BT771-P8-E07,MES
BT771-P8-E08,MES
BT771-P8-E09,MES
BT771-P8-E11,OPC
BT771-P8-E12,MES
BT771-P8-F02,AC
BT771-P8-F03,MES
BT771-P8-F04,OPC
BT771-P8-F05,MES
BT771-P8-F07,NPC
BT771-P8-F09,MES
BT771-P8-F10,MES
BT771-P8-F11,AC
BT771-P8-F12,AC
BT771-P8-G01,MES
BT771-P8-G02,MES
BT771-P8-G03,AC
BT771-P8-G04,MES
BT771-P8-G05,MES
BT771-P8-G06,NPC
BT771-P8-G08,MES
BT771-P8-G09,MES
BT771-P8-G10,NPC
BT771-P8-G12,AC
BT771-P8-H01,MES
BT771-P8-H02,MES
BT771-P8-H03,MES
BT771-P8-H04,MES
BT771-P8-H05,MES
BT771-P8-H06,NPC
BT771-P8-H08,MES
BT771-P8-H10,MES
BT771-P8-H11,NPC
BT771-P8-H12,OPC
BT771-P9-A01,OPC
BT771-P9-A03,NPC
BT771-P9-A04,OPC
BT771-P9-A05,MES
BT771-P9-A06,MES
BT771-P9-A07,OPC
BT771-P9-A08,AC
BT771-P9-A09,OPC
BT771-P9-A10,OPC
BT771-P9-A11,OPC
BT771-P9-B03,MES
BT771-P9-B06,MES
BT771-P9-B07,AC
BT771-P9-B08,MES
BT771-P9-B10,MES
BT771-P9-C02,MES
BT771-P9-C03,MES
BT771-P9-C04,AC
BT771-P9-C07,MES
BT771-P9-C08,NPC
BT771-P9-C09,MES
BT771-P9-C10,NPC
BT771-P9-C12,MES
BT771-P9-D02,MES
BT771-P9-D04,OPC
BT771-P9-D05,MES
BT771-P9-D06,MES
BT771-P9-D07,AC
BT771-P9-D08,AC
BT771-P9-D11,MES
BT771-P9-E02,MES
BT771-P9-E03,MES
BT771-P9-E05,MES
BT771-P9-E07,MES
BT771-P9-E09,MES
BT771-P9-E10,OPC
BT771-P9-E12,MES
BT771-P9-F01,MES
BT771-P9-F02,MES
BT771-P9-F03,AC
BT771-P9-F09,MES
BT771-P9-F10,MES
BT771-P9-F11,MES
BT771-P9-G02,NPC
BT771-P9-G03,AC
BT771-P9-G04,MES
BT771-P9-G05,AC
BT771-P9-G06,AC
BT771-P9-G07,NPC
BT771-P9-G08,AC
BT771-P9-G09,MES
BT771-P9-G11,MES
BT771-P9-H02,AC
BT771-P9-H03,MES
BT771-P9-H07,AC
BT771-P9-H10,AC
BT771-P9-H12,MES
MGH128CD45neg-P3-A05,NPC
MGH128CD45neg-P3-A06,NPC
MGH128CD45neg-P3-A07,NPC
MGH128CD45neg-P3-A10,NPC
MGH128CD45neg-P3-A11,NPC
MGH128CD45neg-P3-A12,NPC
MGH128CD45neg-P3-B03,AC
MGH128CD45neg-P3-B04,NPC
MGH128CD45neg-P3-B06,NPC
MGH128CD45neg-P3-B08,MES
MGH128CD45neg-P3-B09,NPC
MGH128CD45neg-P3-C02,MES
MGH128CD45neg-P3-C04,AC
MGH128CD45neg-P3-C07,NPC
MGH128CD45neg-P3-C08,MES
MGH128CD45neg-P3-C09,NPC
MGH128CD45neg-P3-C10,MES
MGH128CD45neg-P3-C11,OPC
MGH128CD45neg-P3-D02,NPC
MGH128CD45neg-P3-D03,AC
MGH128CD45neg-P3-D08,NPC
MGH128CD45neg-P3-D09,NPC
MGH128CD45neg-P3-D11,AC
MGH128CD45neg-P3-D12,NPC
MGH128CD45neg-P3-E01,AC
MGH128CD45neg-P3-E02,AC
MGH128CD45neg-P3-E07,MES
MGH128CD45neg-P3-E09,AC
MGH128CD45neg-P3-E10,AC
MGH128CD45neg-P3-E11,AC
MGH128CD45neg-P3-E12,NPC
MGH128CD45neg-P3-F01,NPC
MGH128CD45neg-P3-F05,NPC
MGH128CD45neg-P3-F06,MES
MGH128CD45neg-P3-F07,AC
MGH128CD45neg-P3-F09,MES
MGH128CD45neg-P3-F10,MES
MGH128CD45neg-P3-F11,NPC
MGH128CD45neg-P3-F12,AC
MGH128CD45neg-P3-G03,AC
MGH128CD45neg-P3-G04,MES
MGH128CD45neg-P3-G06,NPC
MGH128CD45neg-P3-G07,NPC
MGH128CD45neg-P3-G08,NPC
MGH128CD45neg-P3-G09,MES
MGH128CD45neg-P3-G10,NPC
MGH128CD45neg-P3-G11,NPC
MGH128CD45neg-P3-H05,NPC
MGH128CD45neg-P3-H07,NPC
MGH128CD45neg-P3-H09,NPC
MGH128CD45neg-P3-H10,MES
MGH128CD45neg-P3-H11,NPC
MGH128CD45neg-P4-A01,NPC
MGH128CD45neg-P4-A02,MES
MGH128CD45neg-P4-A03,NPC
MGH128CD45neg-P4-A06,AC
MGH128CD45neg-P4-A10,NPC
MGH128CD45neg-P4-A11,MES
MGH128CD45neg-P4-B01,MES
MGH128CD45neg-P4-B02,NPC
MGH128CD45neg-P4-B03,AC
MGH128CD45neg-P4-B05,MES
MGH128CD45neg-P4-B06,NPC
MGH128CD45neg-P4-B07,NPC
MGH128CD45neg-P4-B09,NPC
MGH128CD45neg-P4-B11,MES
MGH128CD45neg-P4-C02,NPC
MGH128CD45neg-P4-C03,NPC
MGH128CD45neg-P4-C06,MES
MGH128CD45neg-P4-C09,AC
MGH128CD45neg-P4-C10,MES
MGH128CD45neg-P4-C12,AC
MGH128CD45neg-P4-D01,NPC
MGH128CD45neg-P4-D05,NPC
MGH128CD45neg-P4-D06,MES
MGH128CD45neg-P4-D10,NPC
MGH128CD45neg-P4-E01,NPC
MGH128CD45neg-P4-E02,NPC
MGH128CD45neg-P4-E04,NPC
MGH128CD45neg-P4-E06,NPC
MGH128CD45neg-P4-E07,AC
MGH128CD45neg-P4-E08,NPC
MGH128CD45neg-P4-E09,NPC
MGH128CD45neg-P4-E10,AC
MGH128CD45neg-P4-E12,MES
MGH128CD45neg-P4-F01,NPC
MGH128CD45neg-P4-F03,NPC
MGH128CD45neg-P4-F04,NPC
MGH128CD45neg-P4-F05,NPC
MGH128CD45neg-P4-F06,NPC
MGH128CD45neg-P4-F07,MES
MGH128CD45neg-P4-F09,NPC
MGH128CD45neg-P4-G01,MES
MGH128CD45neg-P4-G02,MES
MGH128CD45neg-P4-G03,NPC
MGH128CD45neg-P4-G05,MES
MGH128CD45neg-P4-G08,MES
MGH128CD45neg-P4-G09,NPC
MGH128CD45neg-P4-G10,AC
MGH128CD45neg-P4-G11,MES
MGH128CD45neg-P4-G12,NPC
MGH128CD45neg-P4-H03,NPC
MGH128CD45neg-P4-H05,NPC
MGH128CD45neg-P4-H08,NPC
MGH128CD45neg-P4-H09,NPC
MGH128CD45neg-P4-H11,NPC
MGH128CD45neg-P5-A01,AC
MGH128CD45neg-P5-A02,AC
MGH128CD45neg-P5-A03,NPC
MGH128CD45neg-P5-A05,NPC
MGH128CD45neg-P5-A06,NPC
MGH128CD45neg-P5-A07,NPC
MGH128CD45neg-P5-A11,NPC
MGH128CD45neg-P5-A12,MES
MGH128CD45neg-P5-B05,AC
MGH128CD45neg-P5-B07,NPC
MGH128CD45neg-P5-B08,MES
MGH128CD45neg-P5-B09,MES
MGH128CD45neg-P5-B12,NPC
MGH128CD45neg-P5-C02,NPC
MGH128CD45neg-P5-C06,MES
MGH128CD45neg-P5-C07,NPC
MGH128CD45neg-P5-C08,MES
MGH128CD45neg-P5-C09,NPC
MGH128CD45neg-P5-C10,NPC
MGH128CD45neg-P5-C12,AC
MGH128CD45neg-P5-D03,NPC
MGH128CD45neg-P5-D05,NPC
MGH128CD45neg-P5-E01,NPC
MGH128CD45neg-P5-E03,AC
MGH128CD45neg-P5-E05,NPC
MGH128CD45neg-P5-E07,AC
MGH128CD45neg-P5-E08,MES
MGH128CD45neg-P5-E09,NPC
MGH128CD45neg-P5-E11,NPC
MGH128CD45neg-P5-F01,MES
MGH128CD45neg-P5-F02,NPC
MGH128CD45neg-P5-F04,MES
MGH128CD45neg-P5-F05,NPC
MGH128CD45neg-P5-F06,MES
MGH128CD45neg-P5-F07,MES
MGH128CD45neg-P5-F08,NPC
MGH128CD45neg-P5-F10,MES
MGH128CD45neg-P5-G02,MES
MGH128CD45neg-P5-G03,MES
MGH128CD45neg-P5-G04,AC
MGH128CD45neg-P5-G05,AC
MGH128CD45neg-P5-G06,NPC
MGH128CD45neg-P5-G07,NPC
MGH128CD45neg-P5-G08,NPC
MGH128CD45neg-P5-G09,NPC
MGH128CD45neg-P5-G10,AC
MGH128CD45neg-P5-G11,NPC
MGH128CD45neg-P5-H01,NPC
MGH128CD45neg-P5-H02,NPC
MGH128CD45neg-P5-H03,AC
MGH128CD45neg-P5-H05,MES
MGH128CD45neg-P5-H10,NPC
MGH128CD45neg-P5-H12,AC
MGH129CD45neg-P1-A01,AC
MGH129CD45neg-P1-A02,AC
MGH129CD45neg-P1-A04,AC
MGH129CD45neg-P1-A05,AC
MGH129CD45neg-P1-A06,MES
MGH129CD45neg-P1-A07,AC
MGH129CD45neg-P1-A08,AC
MGH129CD45neg-P1-A09,AC
MGH129CD45neg-P1-A11,AC
MGH129CD45neg-P1-A12,AC
MGH129CD45neg-P1-B01,AC
MGH129CD45neg-P1-B02,AC
MGH129CD45neg-P1-B03,AC
MGH129CD45neg-P1-B05,AC
MGH129CD45neg-P1-B07,AC
MGH129CD45neg-P1-B08,NPC
MGH129CD45neg-P1-B09,AC
MGH129CD45neg-P1-B11,NPC
MGH129CD45neg-P1-B12,AC
MGH129CD45neg-P1-C01,AC
MGH129CD45neg-P1-C02,AC
MGH129CD45neg-P1-C03,AC
MGH129CD45neg-P1-C04,NPC
MGH129CD45neg-P1-C05,NPC
MGH129CD45neg-P1-C06,AC
MGH129CD45neg-P1-C09,AC
MGH129CD45neg-P1-C10,MES
MGH129CD45neg-P1-C11,AC
MGH129CD45neg-P1-D01,AC
MGH129CD45neg-P1-D04,AC
MGH129CD45neg-P1-D05,AC
MGH129CD45neg-P1-D06,AC
MGH129CD45neg-P1-D09,AC
MGH129CD45neg-P1-D10,AC
MGH129CD45neg-P1-D11,AC
MGH129CD45neg-P1-D12,NPC
MGH129CD45neg-P1-E01,AC
MGH129CD45neg-P1-E02,AC
MGH129CD45neg-P1-E03,MES
MGH129CD45neg-P1-E05,AC
MGH129CD45neg-P1-E07,AC
MGH129CD45neg-P1-E11,AC
MGH129CD45neg-P1-E12,NPC
MGH129CD45neg-P1-F02,AC
MGH129CD45neg-P1-F03,AC
MGH129CD45neg-P1-F04,AC
MGH129CD45neg-P1-F06,NPC
MGH129CD45neg-P1-F07,AC
MGH129CD45neg-P1-F10,AC
MGH129CD45neg-P1-F11,MES
MGH129CD45neg-P1-F12,AC
MGH129CD45neg-P1-G01,AC
MGH129CD45neg-P1-G02,AC
MGH129CD45neg-P1-G04,AC
MGH129CD45neg-P1-G05,AC
MGH129CD45neg-P1-G06,AC
MGH129CD45neg-P1-G07,AC
MGH129CD45neg-P1-G08,MES
MGH129CD45neg-P1-G09,AC
MGH129CD45neg-P1-G11,OPC
MGH129CD45neg-P1-H01,AC
MGH129CD45neg-P1-H03,AC
MGH129CD45neg-P1-H05,AC
MGH129CD45neg-P1-H06,AC
MGH129CD45neg-P1-H07,AC
MGH129CD45neg-P1-H08,AC
MGH129CD45neg-P1-H09,AC
MGH129CD45neg-P2-A01,MES
MGH129CD45neg-P2-A03,AC
MGH129CD45neg-P2-A04,AC
MGH129CD45neg-P2-A05,AC
MGH129CD45neg-P2-A06,AC
MGH129CD45neg-P2-A08,NPC
MGH129CD45neg-P2-A09,MES
MGH129CD45neg-P2-A11,AC
MGH129CD45neg-P2-B01,AC
MGH129CD45neg-P2-B02,AC
MGH129CD45neg-P2-B03,MES
MGH129CD45neg-P2-B05,OPC
MGH129CD45neg-P2-B06,AC
MGH129CD45neg-P2-B07,MES
MGH129CD45neg-P2-B09,AC
MGH129CD45neg-P2-B11,AC
MGH129CD45neg-P2-C01,AC
MGH129CD45neg-P2-C02,AC
MGH129CD45neg-P2-C03,AC
MGH129CD45neg-P2-C04,AC
MGH129CD45neg-P2-C05,NPC
MGH129CD45neg-P2-C06,AC
MGH129CD45neg-P2-C08,AC
MGH129CD45neg-P2-C10,AC
MGH129CD45neg-P2-C11,AC
MGH129CD45neg-P2-D01,AC
MGH129CD45neg-P2-D02,AC
MGH129CD45neg-P2-D05,AC
MGH129CD45neg-P2-D06,AC
MGH129CD45neg-P2-D07,AC
MGH129CD45neg-P2-D08,AC
MGH129CD45neg-P2-D09,AC
MGH129CD45neg-P2-D11,NPC
MGH129CD45neg-P2-E01,AC
MGH129CD45neg-P2-E03,NPC
MGH129CD45neg-P2-E04,AC
MGH129CD45neg-P2-E05,OPC
MGH129CD45neg-P2-E06,AC
MGH129CD45neg-P2-E09,AC
MGH129CD45neg-P2-E10,AC
MGH129CD45neg-P2-E12,AC
MGH129CD45neg-P2-F01,AC
MGH129CD45neg-P2-F03,NPC
MGH129CD45neg-P2-F04,AC
MGH129CD45neg-P2-F08,MES
MGH129CD45neg-P2-F09,NPC
MGH129CD45neg-P2-F11,AC
MGH129CD45neg-P2-F12,AC
MGH129CD45neg-P2-G02,AC
MGH129CD45neg-P2-G05,AC
MGH129CD45neg-P2-G06,AC
MGH129CD45neg-P2-G07,NPC
MGH129CD45neg-P2-G10,AC
MGH129CD45neg-P2-G11,AC
MGH129CD45neg-P2-H02,OPC
MGH129CD45neg-P2-H03,AC
MGH129CD45neg-P2-H07,AC
MGH129CD45neg-P2-H08,NPC
MGH129CD45neg-P2-H09,AC
MGH129CD45neg-P2-H12,AC
MGH129CD45neg-P3-A02,AC
MGH129CD45neg-P3-A03,AC
MGH129CD45neg-P3-A04,AC
MGH129CD45neg-P3-A05,AC
MGH129CD45neg-P3-A06,AC
MGH129CD45neg-P3-A07,AC
MGH129CD45neg-P3-A08,AC
MGH129CD45neg-P3-A10,AC
MGH129CD45neg-P3-A11,AC
MGH129CD45neg-P3-B01,AC
MGH129CD45neg-P3-B02,AC
MGH129CD45neg-P3-B03,AC
MGH129CD45neg-P3-B05,AC
MGH129CD45neg-P3-B06,AC
MGH129CD45neg-P3-B07,AC
MGH129CD45neg-P3-B08,AC
MGH129CD45neg-P3-B10,NPC
MGH129CD45neg-P3-C02,AC
MGH129CD45neg-P3-C03,AC
MGH129CD45neg-P3-C04,AC
MGH129CD45neg-P3-C05,OPC
MGH129CD45neg-P3-C06,AC
MGH129CD45neg-P3-C08,AC
MGH129CD45neg-P3-C09,AC
MGH129CD45neg-P3-C10,AC
MGH129CD45neg-P3-C11,NPC
MGH129CD45neg-P3-C12,MES
MGH129CD45neg-P3-D04,NPC
MGH129CD45neg-P3-D06,MES
MGH129CD45neg-P3-D09,NPC
MGH129CD45neg-P3-D11,AC
MGH129CD45neg-P3-D12,AC
MGH129CD45neg-P3-E01,AC
MGH129CD45neg-P3-E02,AC
MGH129CD45neg-P3-E03,AC
MGH129CD45neg-P3-E05,AC
MGH129CD45neg-P3-E06,AC
MGH129CD45neg-P3-E09,AC
MGH129CD45neg-P3-E11,OPC
MGH129CD45neg-P3-F01,AC
MGH129CD45neg-P3-F02,AC
MGH129CD45neg-P3-F04,AC
MGH129CD45neg-P3-F05,NPC
MGH129CD45neg-P3-F06,NPC
MGH129CD45neg-P3-F07,AC
MGH129CD45neg-P3-F09,AC
MGH129CD45neg-P3-F10,AC
MGH129CD45neg-P3-F11,MES
MGH129CD45neg-P3-G01,AC
MGH129CD45neg-P3-G03,AC
MGH129CD45neg-P3-G05,AC
MGH129CD45neg-P3-G08,AC
MGH129CD45neg-P3-G10,OPC
MGH129CD45neg-P3-G11,AC
MGH129CD45neg-P3-H02,AC
MGH129CD45neg-P3-H04,AC
MGH129CD45neg-P3-H05,AC
MGH129CD45neg-P3-H06,AC
MGH129CD45neg-P3-H07,AC
MGH129CD45neg-P3-H09,AC
MGH129CD45neg-P3-H10,AC
MGH129CD45neg-P3-H11,NPC
MGH129CD45neg-P3-H12,AC
MGH136CD45neg-P1-A02,OPC
MGH136CD45neg-P1-A03,OPC
MGH136CD45neg-P1-A05,OPC
MGH136CD45neg-P1-A08,OPC
MGH136CD45neg-P1-A09,NPC
MGH136CD45neg-P1-A10,NPC
MGH136CD45neg-P1-A11,OPC
MGH136CD45neg-P1-B01,NPC
MGH136CD45neg-P1-B08,OPC
MGH136CD45neg-P1-B09,OPC
MGH136CD45neg-P1-B10,NPC
MGH136CD45neg-P1-B12,AC
MGH136CD45neg-P1-C01,OPC
MGH136CD45neg-P1-C02,OPC
MGH136CD45neg-P1-C03,OPC
MGH136CD45neg-P1-C04,OPC
MGH136CD45neg-P1-C05,OPC
MGH136CD45neg-P1-C06,OPC
MGH136CD45neg-P1-C07,OPC
MGH136CD45neg-P1-C08,NPC
MGH136CD45neg-P1-C09,AC
MGH136CD45neg-P1-C10,AC
MGH136CD45neg-P1-C11,OPC
MGH136CD45neg-P1-C12,OPC
MGH136CD45neg-P1-D01,NPC
MGH136CD45neg-P1-D02,OPC
MGH136CD45neg-P1-D03,NPC
MGH136CD45neg-P1-D05,NPC
MGH136CD45neg-P1-D08,OPC
MGH136CD45neg-P1-D10,OPC
MGH136CD45neg-P1-D11,MES
MGH136CD45neg-P1-D12,OPC
MGH136CD45neg-P1-E01,MES
MGH136CD45neg-P1-E02,OPC
MGH136CD45neg-P1-E03,OPC
MGH136CD45neg-P1-E04,NPC
MGH136CD45neg-P1-E05,NPC
MGH136CD45neg-P1-E08,NPC
MGH136CD45neg-P1-E10,OPC
MGH136CD45neg-P1-E11,OPC
MGH136CD45neg-P1-F01,OPC
MGH136CD45neg-P1-F02,NPC
MGH136CD45neg-P1-F03,OPC
MGH136CD45neg-P1-F04,NPC
MGH136CD45neg-P1-F05,NPC
MGH136CD45neg-P1-F06,NPC
MGH136CD45neg-P1-F08,NPC
MGH136CD45neg-P1-F09,OPC
MGH136CD45neg-P1-F10,OPC
MGH136CD45neg-P1-F11,NPC
MGH136CD45neg-P1-G02,NPC
MGH136CD45neg-P1-G03,OPC
MGH136CD45neg-P1-G05,OPC
MGH136CD45neg-P1-G06,NPC
MGH136CD45neg-P1-G07,OPC
MGH136CD45neg-P1-G08,NPC
MGH136CD45neg-P1-G09,MES
MGH136CD45neg-P1-G10,OPC
MGH136CD45neg-P1-G11,OPC
MGH136CD45neg-P1-H01,AC
MGH136CD45neg-P1-H02,OPC
MGH136CD45neg-P1-H03,NPC
MGH136CD45neg-P1-H04,OPC
MGH136CD45neg-P1-H09,NPC
MGH136CD45neg-P1-H10,NPC
MGH136CD45neg-P1-H11,AC
MGH136CD45neg-P2-A01,OPC
MGH136CD45neg-P2-A02,AC
MGH136CD45neg-P2-A04,OPC
MGH136CD45neg-P2-A05,OPC
MGH136CD45neg-P2-A06,OPC
MGH136CD45neg-P2-A07,OPC
MGH136CD45neg-P2-A08,OPC
MGH136CD45neg-P2-A09,OPC
MGH136CD45neg-P2-A10,MES
MGH136CD45neg-P2-A11,OPC
